symbol,synonym_symbol,scientific_name,common_name,fips_code
ABUMB,ABAC,Abronia acutalata Standl.,NA,US41
ABUTI,NA,Abutilon Mill.,Indian mallow,US41
ACACI,NA,Acacia Mill.,acacia,US41
ACAEN,NA,Acaena Mutis ex L.,acaena,US41
ACANT3,NA,Acanthospermum Schrank,starbur,US41
ACARO2,NA,Acarospora A. Massal.,cracked lichen,US41
ACAU2,NA,Acanthospermum australe (Loefl.) Kuntze,Paraguayan starbur,US41
ACAU2,ACXA,Acanthospermum xanthioides DC.,NA,US41
ACAU2,MEAU,Melampodium australe Loefl.,NA,US41
ACBL,STBL5,Stiporyzopsis bloomeri (Bol.) B.L. Johnson,NA,US41
ACBL,NA,Achnatherum ×bloomeri (Bol.) Barkworth [hymen,NA,US41
ACBL,STBL4,Stipa bloomeri Bol.,NA,US41
ACBL,ORBL,Oryzopsis bloomeri (Bol.) Ricker,NA,US41
ACBR5,NABR2,Nassella brachychaeta (Godr.) Barkworth,NA,US41
ACBR5,NA,Achnatherum brachychaetum (Godr.) Barkworth,shortbristled needlegrass,US41
ACBR5,STBR3,Stipa brachychaeta Godr.,NA,US41
ACCA31,STLI4,Stipa littoralis Phil.,NA,US41
ACCA31,NA,Achnatherum caudatum (Trin.) S.L.W. Jacobs & ,Chilean ricegrass,US41
ACCA4,NA,Acorus calamus L.,calamus,US41
ACCA6,NA,Achlys californica I. Fukuda & H.G. Baker,deer's foot,US41
ACCI,NA,Acer circinatum Pursh,vine maple,US41
ACCO4,NA,Aconitum columbianum Nutt.,Columbian monkshood,US41
ACCOC3,ACLE6,Aconitum leibergii Greene,NA,US41
ACCOC3,ACCOO,Aconitum columbianum Nutt. var. ochroleucum A,NA,US41
ACCOC3,ACMO3,Aconitum mogollonicum Greene,NA,US41
ACCOC3,ACCOB,Aconitum columbianum Nutt. var. bakeri (Green,NA,US41
ACCOC3,NA,Aconitum columbianum Nutt. ssp. columbianum,Columbian monkshood,US41
ACCOC3,ACGE3,Aconitum geranioides Greene,NA,US41
ACCOC3,ACCOP,Aconitum columbianum Nutt. ssp. pallidum Pipe,NA,US41
ACCOV2,ACHO,Aconitum howellii A. Nelson & J.F. Macbr.,NA,US41
ACCOV2,NA,Aconitum columbianum Nutt. ssp. viviparum (Gr,Columbian monkshood,US41
ACCOV2,ACBU,Aconitum bulbiferum Howell,NA,US41
